set_name	source	classes	item_id	item_name	slot
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8975	Small Ringmail Coat	chest
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8976	Small Ringmail Coif	head
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8977	Small Ringmail Gloves	hands
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8978	Small Ringmail Mantle	shoulders
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8979	Small Ringmail Neckguard	neck
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8980	Small Ringmail Pants	legs
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8981	Small Ringmail Sleeves	arms
Small Ringmail Armor Set		WAR,CLR,PAL,RNG,SHD,BRD,ROG,SHM	8982	Small Ringmail Visor	face
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9023	Small Tattered Gloves	hands
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9021	Small Tattered Belt	waist
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9028	Small Tattered Wristbands	wrist1
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9027	Small Tattered Skullcap	head
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9026	Small Tattered Shoulderpads	shoulders
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9025	Small Tattered Mask	face
Small Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,BRD,ROG,SHM	9024	Small Tattered Gorget	neck
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9097	Soft Wicker Belt	waist
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9098	Soft Wicker Boots	feet
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9099	Soft Wicker Cloak	back
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9100	Soft Wicker Gloves	hands
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9101	Soft Wicker Gorget	neck
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9102	Soft Wicker Helm	head
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9103	Soft Wicker Leggings	legs
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9104	Soft Wicker Mask	face
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9105	Soft Wicker Shoulderpads	shoulders
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9106	Soft Wicker Sleeves	arms
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9107	Soft Wicker Tunic	chest
Soft Wicker Armor	Stonebrunt Mountains	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9108	Soft Wicker Wristbands	wrist1
Sorcerer's Armor	Plane of Growth	WIZ	9131	Sorcerer's Circlet	head
Sorcerer's Armor	Plane of Growth	WIZ	9134	Sorcerer's Robe	chest
Sorcerer's Armor	Plane of Growth	WIZ	9135	Sorcerer's Sleeves	arms
Sorcerer's Armor	Plane of Growth	WIZ	9136	Sorcerer's Wristband	wrist1
Sorcerer's Armor	Plane of Growth	WIZ	9132	Sorcerer's Gloves	hands
Sorcerer's Armor	Plane of Growth	WIZ	9133	Sorcerer's Pantaloons	legs
Sorcerer's Armor	Plane of Growth	WIZ	9130	Sorcerer's Boots	feet
Spider Fur Armor	Velketor's Labyrinth	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	9221	Spider Fur Cloak	back
Spider Fur Armor	Velketor's Labyrinth	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	9220	Spider Fur Belt	waist
Spider Fur Armor	Velketor's Labyrinth	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	9222	Spider Fur Collar	neck
Spider Fur Armor	Velketor's Labyrinth	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	9223	Spider Fur Gloves	hands
Spider Fur Armor	Velketor's Labyrinth	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	9219	Spider Fur-Lined Boots	feet
Spirit Caller's Armor	Kael Drakkel	SHM	9247	Spirit Caller's Helm	head
Spirit Caller's Armor	Kael Drakkel	SHM	9244	Spirit Caller's Breastplate	chest
Spirit Caller's Armor	Kael Drakkel	SHM	9248	Spirit Caller's Vambraces	arms
Spirit Caller's Armor	Kael Drakkel	SHM	9243	Spirit Caller's Bracer	wrist1
Spirit Caller's Armor	Kael Drakkel	SHM	9245	Spirit Caller's Gauntlets	hands
Spirit Caller's Armor	Kael Drakkel	SHM	9246	Spirit Caller's Greaves	legs
Spirit Caller's Armor	Kael Drakkel	SHM	9242	Spirit Caller's Boots	feet
Spirit Weaver's Armor	Plane of Growth	SHM	9258	Spirit Weaver's Coif	head
Spirit Weaver's Armor	Plane of Growth	SHM	9257	Spirit Weaver's Breastplate	chest
Spirit Weaver's Armor	Plane of Growth	SHM	9261	Spirit Weaver's Vambraces	arms
Spirit Weaver's Armor	Plane of Growth	SHM	9256	Spirit Weaver's Bracer	wrist1
Spirit Weaver's Armor	Plane of Growth	SHM	9259	Spirit Weaver's Gauntlets	hands
Spirit Weaver's Armor	Plane of Growth	SHM	9260	Spirit Weaver's Greaves	legs
Spirit Weaver's Armor	Plane of Growth	SHM	9255	Spirit Weaver's Boots	feet
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	6980	Plate Gauntlets	hands
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	6981	Plate Girdle	waist
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	6988	Platemail Helm	head
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9287	Splinted Cloak	back
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9374	Steel Bracers	wrist1
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9375	Steel Breastplate	chest
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9376	Steel Collar	neck
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9377	Steel Greaves	legs
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9381	Steel Mask	face
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9382	Steel Pauldron	shoulders
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9386	Steel Vambraces	arms
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	9383	Steel Plate Boots	feet
Steel Armor	Vendor	WAR,CLR,PAL,SHD,BRD	5712	Large Steel Kilt	legs
Steelsilk	Crafted	CLR,PAL,SHD	9390	Steelsilk Boots	feet
Steelsilk	Crafted	CLR,PAL,SHD	9391	Steelsilk Bracers	wrist1
Steelsilk	Crafted	CLR,PAL,SHD	9392	Steelsilk Breastplate	chest
Steelsilk	Crafted	CLR,PAL,SHD	9395	Steelsilk Gauntlets	hands
Steelsilk	Crafted	CLR,PAL,SHD	9396	Steelsilk Greaves	legs
Steelsilk	Crafted	CLR,PAL,SHD	9397	Steelsilk Helm	head
Steelsilk	Crafted	CLR,PAL,SHD	9400	Steelsilk Vambraces	arms
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9017	Small Studded Tunic	chest
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9012	Small Studded Leggings	legs
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9016	Small Studded Sleeves	arms
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9008	Small Studded Boots	feet
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9009	Small Studded Cloak	back
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9010	Small Studded Gloves	hands
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9014	Small Studded Shoulderpads	shoulders
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9018	Small Studded Wristbands	wrist1
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9013	Small Studded Mask	face
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9015	Small Studded Skullcap	head
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9007	Small Studded Belt	waist
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9011	Small Studded Gorget	neck
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9469	Studded Tunic	chest
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9464	Studded Leggings	legs
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9468	Studded Sleeves	arms
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9457	Studded Boots	feet
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9460	Studded Gloves	hands
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9466	Studded Shoulderpads	shoulders
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9470	Studded Wristbands	wrist1
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9465	Studded Mask	face
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9467	Studded Skullcap	head
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9456	Studded Belt	waist
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9461	Studded Gorget	neck
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5728	Large Studded Tunic	chest
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5723	Large Studded Leggings	legs
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5727	Large Studded Sleeves	arms
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5719	Large Studded Boots	feet
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5720	Large Studded Cloak	back
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5721	Large Studded Gloves	hands
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5725	Large Studded Shoulderpads	shoulders
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5729	Large Studded Wristbands	wrist1
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5724	Large Studded Mask	face
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5726	Large Studded Skullcap	head
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5718	Large Studded Belt	waist
Studded Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	5722	Large Studded Gorget	neck
Summoner's Armor	Kael Drakkel	MAG	9520	Summoner's Circlet	head
Summoner's Armor	Kael Drakkel	MAG	9523	Summoner's Robe	chest
Summoner's Armor	Kael Drakkel	MAG	9524	Summoner's Sleeves	arms
Summoner's Armor	Kael Drakkel	MAG	9525	Summoner's Warband	wrist1
Summoner's Armor	Kael Drakkel	MAG	9521	Summoner's Gloves	hands
Summoner's Armor	Kael Drakkel	MAG	9522	Summoner's Pantaloons	legs
Summoner's Armor	Kael Drakkel	MAG	9519	Summoner's Boots	feet
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9643	Tattered Gloves	hands
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9639	Tattered Belt	waist
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9669	Tattered Wristbands	wrist1
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9666	Tattered Skullcap	head
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9658	Tattered Shoulderpads	shoulders
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9652	Tattered Mask	face
Tattered Armor Set	Crafted	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9645	Tattered Gorget	neck
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9680	Teir`Dal Adamantite Boots	feet
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9686	Teir`Dal Adamantite Breastplate	chest
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9683	Teir`Dal Adamantite Bracers	wrist1
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9689	Teir`Dal Adamantite Cloak	back
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9692	Teir`Dal Adamantite Collar	neck
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9695	Teir`Dal Adamantite Gauntlets	hands
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9698	Teir`Dal Adamantite Girdle	waist
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9701	Teir`Dal Adamantite Greaves	legs
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9705	Teir`Dal Adamantite Helm	head
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9708	Teir`Dal Adamantite Pauldron	shoulders
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9711	Teir`Dal Adamantite Vambraces	arms
Teir'Dal Adamantite Armor Set (Imbued)	Crafted	WAR,CLR,SHD,BRD	9714	Teir`Dal Adamantite Visor	face
Teir`Dal Chainmail	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	9721	Teir`Dal Chainmail Boots	feet
Teir`Dal Chainmail	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	9722	Teir`Dal Chainmail Bracelet	wrist1
Teir`Dal Chainmail	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	9724	Teir`Dal Chainmail Gloves	hands
Teir`Dal Chainmail	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	9725	Teir`Dal Chainmail Leggings	legs
Teir`Dal Chainmail	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	9728	Teir`Dal Chainmail Sleeves	arms
Teir`Dal Chainmail	Crafted	WAR,CLR,SHD,BRD,ROG,NEC,WIZ,MAG,ENC	9729	Teir`Dal Chainmail Tunic	chest
Tempered Velium Weapons	Dragon Necropolis	WAR,PAL,RNG,SHD,MNK,BRD,ROG	9742	Tempered Velium Battle Axe	primary
Tempered Velium Weapons	Dragon Necropolis	WAR,PAL,RNG,SHD,MNK,BRD,ROG	9744	Tempered Velium Knuckledusters	primary
Tempered Velium Weapons	Dragon Necropolis	WAR,PAL,RNG,SHD,MNK,BRD,ROG	9745	Tempered Velium War Lance	primary
Tempered Velium Weapons	Dragon Necropolis	WAR,PAL,RNG,SHD,MNK,BRD,ROG	9746	Tempered Velium Warsword	primary
Templar's Armor	Kael Drakkel	CLR	9750	Templar's Crown	head
Templar's Armor	Kael Drakkel	CLR	9749	Templar's Chestplate	chest
Templar's Armor	Kael Drakkel	CLR	9753	Templar's Vambraces	arms
Templar's Armor	Kael Drakkel	CLR	9748	Templar's Bracer	wrist1
Templar's Armor	Kael Drakkel	CLR	9751	Templar's Gauntlets	hands
Templar's Armor	Kael Drakkel	CLR	9752	Templar's Leggings	legs
Templar's Armor	Kael Drakkel	CLR	9747	Templar's Boots	feet
Thorny Vine Armor	Plane of Fear	RNG	9823	Thorny Vine Boots	feet
Thorny Vine Armor	Plane of Fear	RNG	9824	Thorny Vine Bracer	wrist1
Thorny Vine Armor	Plane of Fear	RNG	9825	Thorny Vine Chestplate	chest
Thorny Vine Armor	Plane of Fear	RNG	9826	Thorny Vine Gauntlets	hands
Thorny Vine Armor	Plane of Fear	RNG	9827	Thorny Vine Greaves	legs
Thorny Vine Armor	Plane of Fear	RNG	9828	Thorny Vine Helm	head
Thorny Vine Armor	Plane of Fear	RNG	9829	Thorny Vine Vambraces	arms
Tigeraptor Armor		RNG	9855	Tigeraptor Belt	waist
Tigeraptor Armor		RNG	9856	Tigeraptor Boots	feet
Tigeraptor Armor		RNG	9857	Tigeraptor Cloak	back
Tigeraptor Armor		RNG	9858	Tigeraptor Gloves	hands
Tigeraptor Armor		RNG	9859	Tigeraptor Gorget	neck
Tigeraptor Armor		RNG	9861	Tigeraptor Leggings	legs
Tigeraptor Armor		RNG	9862	Tigeraptor Mask	face
Tigeraptor Armor		RNG	9863	Tigeraptor Shoulderpads	shoulders
Tigeraptor Armor		RNG	9864	Tigeraptor Skullcap	head
Tigeraptor Armor		RNG	9865	Tigeraptor Sleeves	arms
Tigeraptor Armor		RNG	9866	Tigeraptor Tunic	chest
Tigeraptor Armor		RNG	9867	Tigeraptor Wristbands	wrist1
Tizmak Armor	Great Divide	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	2193	Cured Tizmak Gloves	hands
Tizmak Armor	Great Divide	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	2194	Cured Tizmak Surcoat	chest
Tizmak Armor	Great Divide	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9896	Tizmak Leggings	legs
Tizmak Armor	Great Divide	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9897	Tizmak Sleeves	arms
Tizmak Armor	Great Divide	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	9898	Tizmak Tunic	chest
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9909	Tolan's Darkwood Helm	head
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9906	Tolan's Darkwood Breastplate	chest
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9910	Tolan's Darkwood Vambraces	arms
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9905	Tolan's Darkwood Bracer	wrist1
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9907	Tolan's Darkwood Gauntlets	hands
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9908	Tolan's Darkwood Greaves	legs
Tolan's Darkwood Armor	Kunark (Trakanon / Venril Sathir)	RNG	9904	Tolan's Darkwood Boots	feet
Troubadour Armor	Kael Drakkel	BRD	10058	Troubadour's Helm	head
Troubadour Armor	Kael Drakkel	BRD	10055	Troubadour's Breastplate	chest
Troubadour Armor	Kael Drakkel	BRD	10059	Troubadour's Vambraces	arms
Troubadour Armor	Kael Drakkel	BRD	10054	Troubadour's Bracer	wrist1
Troubadour Armor	Kael Drakkel	BRD	10056	Troubadour's Gauntlets	hands
Troubadour Armor	Kael Drakkel	BRD	10057	Troubadour's Greaves	legs
Troubadour Armor	Kael Drakkel	BRD	10053	Troubadour's Boots	feet
Twilight Armor	Skyshrine	BRD	4419	Helm of Twilight	head
Twilight Armor	Skyshrine	BRD	1229	Breastplate of Twilight	chest
Twilight Armor	Skyshrine	BRD	10269	Vambraces of Twilight	arms
Twilight Armor	Skyshrine	BRD	1186	Bracer of Twilight	wrist1
Twilight Armor	Skyshrine	BRD	3710	Gauntlets of Twilight	hands
Twilight Armor	Skyshrine	BRD	4155	Greaves of Twilight	legs
Twilight Armor	Skyshrine	BRD	1116	Boots of Twilight	feet
Twisted Nature Armor	Plane of Mischief	DRU	10116	Twisted Nature Crown	head
Twisted Nature Armor	Plane of Mischief	DRU	10115	Twisted Nature Chestguard	chest
Twisted Nature Armor	Plane of Mischief	DRU	10112	Twisted Nature Armband	arms
Twisted Nature Armor	Plane of Mischief	DRU	10114	Twisted Nature Bracer	wrist1
Twisted Nature Armor	Plane of Mischief	DRU	10117	Twisted Nature Gloves	hands
Twisted Nature Armor	Plane of Mischief	DRU	10118	Twisted Nature Leggings	legs
Twisted Nature Armor	Plane of Mischief	DRU	10113	Twisted Nature Boots	feet
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10134	Ulthork Hide Bracer	wrist1
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10138	Ulthork Hide Skullcap	head
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10135	Ulthork Hide Collar	neck
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10136	Ulthork Hide Gloves	hands
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10133	Ulthork Hide Boots	feet
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10137	Ulthork Hide Legs	legs
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10132	Ulthork Hide Arms	arms
Ulthork Hide Armor	Eastern Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM	10139	Ulthork Hide Tunic	chest
Valorium Armor	Plane of Fear	PAL	10254	Valorium Boots	feet
Valorium Armor	Plane of Fear	PAL	10255	Valorium Bracers	wrist1
Valorium Armor	Plane of Fear	PAL	10256	Valorium Chestplate	chest
Valorium Armor	Plane of Fear	PAL	10257	Valorium Gauntlets	hands
Valorium Armor	Plane of Fear	PAL	10258	Valorium Greaves	legs
Valorium Armor	Plane of Fear	PAL	10259	Valorium Helmet	head
Valorium Armor	Plane of Fear	PAL	10260	Valorium Vambraces	arms
Velium Hound Fur Armor	Western Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10338	Velium Hound Fur Moccasins	feet
Velium Hound Fur Armor	Western Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10337	Velium Hound Fur Cloak	back
Velium Hound Fur Armor	Western Wastes	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10336	Velium Hound Fur Cap	head
Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10316	Velium Brawl Stick	primary
Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10318	Velium Claidhmore	primary
Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10382	Velium War Lance	primary
Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10387	Velium Warsword	primary
Velium Weapons	Dragon Necropolis	WAR,CLR,PAL,RNG,SHD,DRU,MNK,BRD,ROG,SHM,NEC,WIZ,MAG,ENC	10342	Velium Knuckledusters	primary
Vermiculated Armor	Plane of Fear	DRU	10401	Vermiculated Boots	feet
Vermiculated Armor	Plane of Fear	DRU	10402	Vermiculated Bracelet	wrist1
Vermiculated Armor	Plane of Fear	DRU	10403	Vermiculated Crown	head
Vermiculated Armor	Plane of Fear	DRU	10404	Vermiculated Gloves	hands
Vermiculated Armor	Plane of Fear	DRU	10405	Vermiculated Leggings	legs
Vermiculated Armor	Plane of Fear	DRU	10400	Vermiculated Armplates	arms
Vermiculated Armor	Plane of Fear	DRU	10406	Vermiculated Tunic	chest
Warlock's Armor	Thurgadin	NEC	10500	Warlock's Crown	head
Warlock's Armor	Thurgadin	NEC	10503	Warlock's Robe	chest
Warlock's Armor	Thurgadin	NEC	10504	Warlock's Sleeves	arms
Warlock's Armor	Thurgadin	NEC	10505	Warlock's Wristguard	wrist1
Warlock's Armor	Thurgadin	NEC	10501	Warlock's Gloves	hands
Warlock's Armor	Thurgadin	NEC	10502	Warlock's Pantaloons	legs
Warlock's Armor	Thurgadin	NEC	10499	Warlock's Boots	feet
Warlord's Armor	Kael Drakkel	WAR	10508	Warlord's Breastplate	chest
Warlord's Armor	Kael Drakkel	WAR	10511	Warlord's Greaves	legs
Warlord's Armor	Kael Drakkel	WAR	10509	Warlord's Crown	head
Warlord's Armor	Kael Drakkel	WAR	2227	Custom Warlord's Crown	head
Warlord's Armor	Kael Drakkel	WAR	10512	Warlord's Vambraces	arms
Warlord's Armor	Kael Drakkel	WAR	10507	Warlord's Bracer	wrist1
