planner_item_id	peq_item_id	item_name	icon_id
10854	1130	Woven Gloves	636
10855	14550	Woven Grass Amulet	848
10856	31153	Woven Grass Boots	524
10857	31150	Woven Grass Bracelet	516
10858	31148	Woven Grass Chestguard	624
10859	31151	Woven Grass Gauntlets	531
10860	31152	Woven Grass Greaves	540
10861	31147	Woven Grass Headband	939
10862	31149	Woven Grass Vambraces	622
10863	0	Woven Kelp Sandals	558
10864	1131	Woven Leggings	635
10865	1125	Woven Mantle	668
10866	1122	Woven Mask	677
10867	4907	Woven Shadow Boots	524
10868	4904	Woven Shadow Bracer	516
10869	4902	Woven Shadow Chestplate	624
10870	4905	Woven Shadow Gauntlets	531
10871	4906	Woven Shadow Greaves	540
10872	4901	Woven Shadow Helm	746
10873	4903	Woven Shadow Vambraces	622
10874	20744	Woven Skull Cap	639
10875	1128	Woven Sleeves	634
10876	1124	Woven Tunic	838
10877	1196	Woven Vine Wristband	637
10878	1129	Woven Wristbands	637
10879	6382	Wraith Bone Hammer	581
10880	10298	Wraithstone	507
10881	26035	Wrapped Entropy Serpent Spine	560
10882	27069	Wrapped Velium Bow	1104
10883	27051	Wrapped Velium Brawl Stick	1175
10884	12223	Wrath Orc Wristbands	637
10885	1325	Wreath of Nature	1072
10886	25200	Wrist Guard of Thunder	1044
10887	17001	Wrist Pouch	667
10888	13809	Wristband Pattern	504
10889	25524	Wristband of Conjuration	516
10890	25517	Wristband of the Bonecaster	637
10891	6829	Wristguard of Distraction	521
10892	31810	Wristguard of Harmony	516
10893	5737	Writ of Di`zok	861
10894	1134	Writ of Dragonkind	789
10895	5220	Writ of Innoruuk	789
10896	20804	Writ of Quellious	863
10897	18453	Written Announcement	860
10898	25716	Wu's Fighting Cap	640
10899	25721	Wu's Fighting Cloak	660
10900	25718	Wu's Fighting Collar	643
10901	1192	Wu's Fighting Gauntlets	530
10902	25720	Wu's Fighting Mantle	668
10903	25717	Wu's Fighting Mask	677
10904	25725	Wu's Fighting Pantaloons	635
10905	25722	Wu's Fighting Sash	932
10906	25719	Wu's Fighting Shirt	714
10907	25723	Wu's Fighting Sleeves	634
10908	25726	Wu's Fighting Slippers	666
10909	25724	Wu's Fighting Wristbands	637
10910	27715	Wu's Fist of Mastery	971
10911	6651	Wu's Quivering Staff	602
10912	11690	Wu's Tranquil Fist	971
10913	14978	Wulf Fish	775
10914	29619	Wurm Bone Ring	1148
10915	31337	Wurm Claw Pauldrons	798
10916	19138	Wurm Egg	969
10917	29615	Wurm Lord Shawl	665
10918	22809	Wurm Meat	817
10919	11934	Wurm Scale	1088
10920	29617	Wurm Scale Cape	665
10921	11976	Wurm Scale Coat	841
10922	30260	Wurm Tendon Whip	596
10923	5839	Wurmscale Fistwraps	971
10924	1718	Wurmscale Scroll	682
10925	5057	Wurmslayer	736
10926	29644	Wyvern Claw	1179
10927	29642	Wyvern Claw Mask	528
10928	29668	Wyvern Hide Boots	633
10929	29620	Wyvern Hide Tunic	632
10930	22808	Wyvern Meat	817
10931	29641	Wyvern Wing Cape	840
10932	7236	Xalgozian Fang	575
10933	18109	Xectia's Favored Flavors	778
10934	18111	Xectia's Hot Pie	778
10935	14067	Xegony's Curse	808
10936	12247	Xelha's Sparkler	809
10937	29616	Xialn Mask	771
10938	10606	Xolion Rod	811
10939	31230	Yakatizma`s Shield of Crafting	542
10940	30264	Yakman Parts	817
10941	19991	Yakman Steak	816
10942	27217	Yal's Talisman	510
10943	27426	Yalroens Head	982
10944	11697	Yannikil	575
10945	14231	Yarrow	721
10946	6918	Ye Auld Ball Peen Hammer	567
10947	16596	Yeast	539
10948	16510	Yebamante	795
10949	27211	Yeldema's Talisman	510
10950	1771	Yelesom's Reports	865
10951	1768	Yelesom's Tools	716
10952	24984	Yelinak's Head	1231
10953	27266	Yelinak's Talisman	510
10954	22112	Yellow Dye	1158
10955	10111	Yellow Headband	933
10956	10131	Yellow Sash of Order	933
10957	22182	Yerbhimba	1201
10958	16589	Yew Leaf	795
10959	19181	Yew Leaf Tannin	692
10960	24618	Ykeshan Broad Axe	1166
10961	6621	Ykeshan War Club	737
10962	0	You Mad Brew	706
10963	10984	Young Ebon Drake Bile	1003
10964	20849	Ysgaril Root	583
10965	12944	Yun Shaman Powder	733
10966	10912	Yunnb's Earring	514
10967	18550	Yvonne's Guide to Alchemy	778
10968	3000	Zaharn's Coronet	523
10969	5615	Zealot's Incarnadine Sword	519
10970	5124	Zealot's Khukri	1174
10971	14072	Zek Frost	808
10972	11681	Zephyrwind	575
10973	0	Zeriphra's Dagger of Blood	592
10974	27254	Zil Sapara's Talisman	510
10975	17929	Zimbittle's Pouch	539
10976	26009	Zlandicar's Heart	1003
10977	27258	Zlandicar's Talisman	510
10978	16533	Zombie Flesh	924
10979	1559	Zombie Flesh Bracer	637
10980	0	Zombie Heart	1003
10981	13074	Zombie Skin	823
10982	9004	Kite Shield	676
10983	16472	Potion of Dulsehound	697
10984	1753	Brawler's Belt	7342
10986	25460	Spirit Weaver's Vambraces	622
10987	4213	Small Bronze Helm	550
10988	5705	Hammered Golden Loop	757
10989	25027	Coldain Skin Boots	633
10990	15688	Spell: Aanya's Animation	504
10991	19383	Spell: Aanya's Quickening	504
10992	15098	Spell: Abolish Disease	504
10993	15097	Spell: Abolish Poison	504
10994	15052	Spell: Abundant Drink	504
10995	15053	Spell: Abundant Food	504
10996	19278	Spell: Acumen	504
10997	15647	Spell: Adorning Grace	504
10998	19227	Spell: Aegis	504
10999	15511	Spell: Affliction	504
11000	15154	Spell: Agility	504
11001	15170	Spell: Alacrity	504
11002	15298	Spell: Alliance	504
11003	15184	Spell: Allure	504
11004	15642	Spell: Allure of Death	504
11005	15150	Spell: Alluring Aura	504
11006	15071	Spell: Anarchy	504
11007	15440	Spell: Animate Dead	504
11008	19223	Spell: Antidote	504
11009	30416	Spell: Arch Lich	504
11010	15019	Spell: Armor of Faith	504
11011	30445	Spell: Armor of Protection	504
11012	19402	Spell: Asphyxiate	504
11013	15384	Spell: Assiduous Vision	504
11014	15853	Spell: Asystole	504
11015	15480	Spell: Atone	504
11016	19416	Spell: Augment	504
11017	15661	Spell: Augment Death	504
11018	15010	Spell: Augmentation	504
11019	30414	Spell: Augmentation of Death	504
11020	19292	Spell: Avatar	504
11021	19277	Spell: Bane of Nife	504
11022	15118	Spell: Banish Undead	504
11023	19228	Spell: Banishment of Shadows	504
11024	15364	Spell: Banshee Aura	504
11025	19400	Spell: Bedlam	504
11026	15182	Spell: Beguile	504
11027	15197	Spell: Beguile Undead	504
11028	15173	Spell: Benevolence	504
11029	15176	Spell: Berserker Spirit	504
11030	15021	Spell: Berserker Strength	504
11031	15193	Spell: Blanket of Forgetfulness	504
11033	30429	Spell: Blast of Poison	504
11034	15134	Spell: Blinding Luminance	504
11035	15510	Spell: Blizzard Blast	504
11036	19431	Spell: Bobbing Corpse	504
11037	15451	Spell: Boil Blood	504
11038	19382	Spell: Boltran's Agacerie	504
11039	15687	Spell: Boltran's Animation	504
11040	15456	Spell: Bond of Death	504
11041	15351	Spell: Bone Walk	504
11042	19386	Spell: Boon of the Clear Mind	504
11043	15244	Spell: Bravery	504
11044	15478	Spell: Breath of the Dead	504
11045	15697	Spell: Breeze	504
11046	15033	Spell: Brilliance	504
11047	19219	Spell: Bulwark of Faith	504
11048	15280	Spell: Burst of Strength	504
11049	15495	Spell: Cackling Bones	504
11050	15198	Spell: Cajole Undead	504
11051	15183	Spell: Cajoling Whispers	504
11052	15643	Spell: Call of Bones	504
11053	15047	Spell: Calm	504
11054	15265	Spell: Cannibalize	504
11055	12941	Spell: Cannibalize II	504
11056	15453	Spell: Cascading Darkness	504
11057	15407	Spell: Cast Sight	504
11058	15171	Spell: Celerity	504
11059	19500	Spell: Celestial Cleansing	504
11060	19226	Spell: Celestial Elixir	504
11061	30444	Spell: Celestial Healing	504
11062	15219	Spell: Center	504
11063	19304	Spell: Cessation of Cor	504
11064	15350	Spell: Chaos Flux	504
11065	15296	Spell: Chaotic Feedback	504
11066	15156	Spell: Charisma	504
11067	15300	Spell: Charm	504
11068	15304	Spell: Chase the Moon	504
11069	19302	Spell: Chill Bones	504
11070	30412	Spell: Chilling Embrace	504
11071	15521	Spell: Choke	504
11072	19482	Spell: Circle of Surefall Glade	504
11073	15540	Spell: Clarify Mana	504
11074	15174	Spell: Clarity	504
11075	19379	Spell: Clarity II	504
11077	15344	Spell: Clinging Darkness	504
11078	15651	Spell: Cloud	504
11079	15339	Spell: Coldlight	504
11080	19376	Spell: Collaboration	504
11081	15290	Spell: Color Flux	504
11082	15177	Spell: Color Shift	504
11083	15178	Spell: Color Skew	504
11084	19378	Spell: Color Slant	504
11085	15164	Spell: Companion Spirit	504
11086	15013	Spell: Complete Healing	504
11087	19480	Spell: Conglaciation of Bone	504
11088	15631	Spell: Conjuration: Air	504
11089	15628	Spell: Conjuration: Earth	504
11090	15630	Spell: Conjuration: Fire	504
11091	15629	Spell: Conjuration: Water	504
11092	19307	Spell: Conjure Corpse	504
11093	19423	Spell: Convergence	504
11094	15362	Spell: Convoke Shadow	504
11095	9985	Spell: Courage*	504
11097	15640	Spell: Creeping Vision	504
11098	15439	Spell: Crystallize Mana	504
11099	15212	Spell: Cure Blindness	504
11100	15408	Spell: Curse of the Simple Mind	504
11101	15089	Spell: Daring	504
11102	15357	Spell: Dark Empathy	504
11103	15641	Spell: Dark Pact	504
11104	15190	Spell: Dazzle	504
11105	15457	Spell: Dead Man Floating	504
11106	19495	Spell: Dead Men Floating	504
11107	15352	Spell: Deadeye	504
11108	19203	Spell: Death Pact	504
11109	19298	Spell: Deflux	504
11110	19296	Spell: Defoliation	504
11111	15152	Spell: Deftness	504
11112	19268	Spell: Deliriously Nimble	504
11113	19384	Spell: Dementia	504
11114	19481	Spell: Dementing Visions	504
11115	19314	Spell: Demi Lich	504
11116	19312	Spell: Devouring Darkness	504
11117	15157	Spell: Dexterity	504
11118	15266	Spell: Dexterous Aura	504
11119	19406	Spell: Dictate	504
11120	15673	Spell: Discordant Mind	504
11121	15340	Spell: Disease Cloud	504
11122	15281	Spell: Disempower	504
11123	15117	Spell: Dismiss Undead	504
11124	15695	Spell: Distill Mana	504
11125	15207	Spell: Divine Aura	504
11126	15130	Spell: Divine Barrier	504
11127	19432	Spell: Divine Favor	504
11128	19505	Spell: Divine Glory	504
11129	19230	Spell: Divine Intervention	504
11130	19208	Spell: Divine Light	504
11131	15693	Spell: Divine Might	504
11132	30453	Spell: Divine Purpose	504
11133	30456	Spell: Divine Strength	504
11134	15196	Spell: Dominate Undead	504
11135	15452	Spell: Dooming Darkness	504
11136	15447	Spell: Drain Soul	504
11137	15525	Spell: Drain Spirit	504
11138	19202	Spell: Dread of Night	504
11139	15270	Spell: Drowsy	504
11140	15619	Spell: Dyn's Dizzying Draught	504
11141	19364	Spell: Dyzil's Deafening Decoy	504
11142	15645	Spell: Ebbing Strength	504
11143	15404	Spell: Elemental: Air	504
11144	15401	Spell: Elemental: Earth	504
11145	15403	Spell: Elemental: Fire	504
11146	15402	Spell: Elemental: Water	504
11147	15400	Spell: Elementaling: Air	504
11148	15397	Spell: Elementaling: Earth	504
11149	15399	Spell: Elementaling: Fire	504
11150	15398	Spell: Elementaling: Water	504
11151	15317	Spell: Elementalkin: Air	504
11152	15058	Spell: Elementalkin: Earth	504
11153	15316	Spell: Elementalkin: Fire	504
11154	15315	Spell: Elementalkin: Water	504
11155	19311	Spell: Emissary of Thule	504
11156	15890	Spell: Enchant Adamantite	504
11157	15893	Spell: Enchant Brellium	504
11158	15796	Spell: Enchant Clay	504
11159	15668	Spell: Enchant Electrum	504
11160	15669	Spell: Enchant Gold	504
11161	15889	Spell: Enchant Mithril	504
11162	15670	Spell: Enchant Platinum	504
11163	15667	Spell: Enchant Silver	504
11164	15892	Spell: Enchant Steel	504
11165	15797	Spell: Enchant Velium	504
11166	15291	Spell: Enfeeblement	504
11167	19222	Spell: Enforced Reverence	504
11168	15355	Spell: Engulfing Darkness	504
11169	19396	Spell: Enlightenment	504
11170	19313	Spell: Enslave Death	504
11171	15187	Spell: Enthrall	504
11172	15188	Spell: Entrance	504
11173	15436	Spell: Envenomed Bolt	504
11174	15434	Spell: Envenomed Breath	504
11175	19523	Spell: Everlasting Breath	504
11176	19214	Spell: Exile Undead	504
11177	15662	Spell: Expel Undead	504
11178	15233	Spell: Expulse Undead	504
11179	15297	Spell: Eye of Confusion	504
11180	19380	Spell: Fascination	504
11181	15229	Spell: Fear	504
11182	15179	Spell: Feckless Might	504
11183	15191	Spell: Feedback	504
11184	15366	Spell: Feign Death	504
11185	30454	Spell: Flame of Light	504
11186	15201	Spell: Flash of Light	504
11187	15271	Spell: Fleeting Fury	504
11188	15124	Spell: Force	504
11189	19395	Spell: Forlorn Deeds	504
11190	19216	Spell: Fortitude	504
11191	15166	Spell: Frenzied Spirit	504
11192	15504	Spell: Frenzied Strength	504
11193	15308	Spell: Frenzy	504
11194	15275	Spell: Frost Rift	504
11195	15508	Spell: Frost Strike	504
11196	15153	Spell: Furious Strength	504
11197	15560	Spell: Furor	504
11198	15326	Spell: Fury	504
11199	15438	Spell: Gale of Poison	504
11200	15195	Spell: Gasping Embrace	504
11201	15522	Spell: Gather Shadows	504
11202	30410	Spell: Gift of Brilliance	504
11203	30409	Spell: Gift of Insight	504
11204	30408	Spell: Gift of Magic	504
11205	19401	Spell: Gift of Pure Thought	504
11206	15155	Spell: Glamour	504
11207	19385	Spell: Glamour of Kintaz	504
11208	15635	Spell: Greater Conjuration: Air	504
11209	15632	Spell: Greater Conjuration: Earth	504
11210	15634	Spell: Greater Conjuration: Fire	504
11211	15633	Spell: Greater Conjuration: Water	504
11212	15576	Spell: Greater Summoning: Air	504
11213	15573	Spell: Greater Summoning: Earth	504
11214	15575	Spell: Greater Summoning: Fire	504
11215	15574	Spell: Greater Summoning: Water	504
11216	19371	Spell: Greater Vocaration: Air	504
11217	19366	Spell: Greater Vocaration: Earth	504
11218	19367	Spell: Greater Vocaration: Fire	504
11219	19372	Spell: Greater Vocaration: Water	504
11220	15346	Spell: Grim Aura	504
11221	15072	Spell: Group Resist Magic	504
11222	15018	Spell: Guard	504
11223	15389	Spell: Guardian	504
11224	15165	Spell: Guardian Spirit	504
11225	15675	Spell: Hammer of Requital	504
11226	15037	Spell: Hammer of Striking	504
11227	15223	Spell: Hammer of Wrath	504
11228	15199	Spell: Harmshield	504
11229	15493	Spell: Haunting Corpse	504
11230	15293	Spell: Haze	504
11231	15161	Spell: Health	504
11232	15367	Spell: Heart Flutter	504
11233	15360	Spell: Heat Blood	504
11234	19213	Spell: Heroic Bond	504
11235	19204	Spell: Heroism	504
11236	15011	Spell: Holy Armor	504
11237	15123	Spell: Holy Might	504
11238	15369	Spell: Hungry Earth	504
11239	19273	Spell: Ice Strike	504
11240	15006	Spell: Ignite Blood	504
11241	15559	Spell: Ignite Bones	504
11242	15597	Spell: Illusion: Air Elemental	504
11243	15586	Spell: Illusion: Barbarian	504
11244	15590	Spell: Illusion: Dark Elf	504
11245	15591	Spell: Illusion: Dwarf	504
11246	15584	Spell: Illusion: Earth Elemental	504
11247	15587	Spell: Illusion: Erudite	504
11248	15598	Spell: Illusion: Fire Elemental	504
11249	15595	Spell: Illusion: Gnome	504
11250	15583	Spell: Illusion: Half-Elf	504
11251	15594	Spell: Illusion: Halfling	504
11252	15589	Spell: Illusion: High Elf	504
11253	15582	Spell: Illusion: Human	504
11254	15243	Spell: Illusion: Iksar	504
11255	15593	Spell: Illusion: Ogre	504
11256	15581	Spell: Illusion: Skeleton	504
11257	15600	Spell: Illusion: Spirit Wolf	504
11258	15601	Spell: Illusion: Tree	504
11259	15592	Spell: Illusion: Troll	504
11260	15599	Spell: Illusion: Water Elemental	504
11261	15585	Spell: Illusion: Werewolf	504
11262	15588	Spell: Illusion: Wood Elf	504
11263	15885	Spell: Imbue Amber	504
11264	15894	Spell: Imbue Black Pearl	504
11265	15897	Spell: Imbue Black Sapphire	504
11266	15895	Spell: Imbue Diamond	504
11267	15884	Spell: Imbue Ivory	504
11268	15891	Spell: Imbue Jade	504
11269	15798	Spell: Imbue Opal	504
11270	15898	Spell: Imbue Peridot	504
11271	15896	Spell: Imbue Rose Quartz	504
11272	15887	Spell: Imbue Ruby	504
11273	15886	Spell: Imbue Sapphire	504
11274	15799	Spell: Imbue Topaz	504
11275	15358	Spell: Impart Strength	504
11276	15163	Spell: Incapacitate	504
11277	19479	Spell: Incinerate Bones	504
11278	15365	Spell: Infectious Cloud	504
11279	19424	Spell: Infusion	504
11280	9983	Spell: Inner Fire*	504
11281	19266	Spell: Insidious Decay	504
11282	15526	Spell: Insidious Fever	504
11283	15527	Spell: Insidious Malady	504
11284	15175	Spell: Insight	504
11285	15180	Spell: Insipid Weakness	504
11286	15126	Spell: Inspire Fear	504
11287	15449	Spell: Intensify Death	504
11288	15443	Spell: Invoke Death	504
11289	15127	Spell: Invoke Fear	504
11290	15494	Spell: Invoke Shadow	504
11291	15681	Spell: Juli's Animation	504
11292	15682	Spell: Kilan's Animation	504
11293	15690	Spell: Kintaz's Animation	504
11294	15302	Spell: Languid Pace	504
11295	19388	Spell: Largarn's Lamentation	504
11296	15491	Spell: Leering Corpse	504
11297	15627	Spell: Lesser Conjuration: Air	504
11298	15626	Spell: Lesser Conjuration: Fire	504
11299	15625	Spell: Lesser Conjuration: Water	504
11300	15499	Spell: Lesser Summoning: Air	504
11301	15496	Spell: Lesser Summoning: Earth	504
11302	15498	Spell: Lesser Summoning: Fire	504
11303	15497	Spell: Lesser Summoning: Water	504
11304	19303	Spell: Levant	504
11305	19534	Spell: Levitation	504
11306	15644	Spell: Lich	504
11307	15445	Spell: Lifedraw	504
11308	15502	Spell: Lifespike	504
11309	9989	Spell: Lifetap*	504
11310	15162	Spell: Listless Power	504
11311	15342	Spell: Locate Corpse	504
11312	15208	Spell: Lull	504
11313	15442	Spell: Malignant Dead	504
11314	19291	Spell: Malo	504
11316	15074	Spell: Mana Sieve	504
11317	19279	Spell: Manicial Strength	504
11318	19218	Spell: Mark of Karn	504
11319	15301	Spell: Memory Blur	504
11320	19390	Spell: Memory Flux	504
11321	15353	Spell: Mend Bones	504
11322	15307	Spell: Mesmerization	504
11323	15292	Spell: Mesmerize	504
11324	15192	Spell: Mind Wipe	504
11325	15623	Spell: Minor Conjuration: Air	504
11326	15620	Spell: Minor Conjuration: Earth	504
11327	15622	Spell: Minor Conjuration: Fire	504
11328	15621	Spell: Minor Conjuration: Water	504
11329	15287	Spell: Minor Illusion	504
11330	15396	Spell: Minor Summoning: Air	504
11331	15335	Spell: Minor Summoning: Earth	504
11332	15395	Spell: Minor Summoning: Fire	504
11333	15336	Spell: Minor Summoning: Water	504
11334	15295	Spell: Mircyl's Animation	504
11335	15650	Spell: Mist	504
11336	30400	Spell: Monster Summoning I	504
11337	30402	Spell: Monster Summoning II	504
11338	30404	Spell: Monster Summoning III	504
11339	19283	Spell: Mortal Deftness	504
11340	19435	Spell: Naltron's Mark	504
11341	15160	Spell: Nimble	504
11342	15347	Spell: Numb the Dead	504
11343	15652	Spell: Obscure	504
11344	19392	Spell: Overwhelming Splendor	504
11345	15045	Spell: Pacify	504
11346	15694	Spell: Pact of Shadow	504
11347	15059	Spell: Panic the Dead	504
11348	15285	Spell: Pendril's Animation	504
11349	15025	Spell: Pillage Enchantment	504
11350	15032	Spell: Plague	504
11351	15348	Spell: Poison Bolt	504
11352	15437	Spell: Poison Storm	504
11353	19288	Spell: Pox of Bertoxxulous	504
11354	19491	Spell: Primal Avatar	504
11355	19520	Spell: Primal Essence	504
11356	15649	Spell: Protect	504
11357	15696	Spell: Purify Mana	504
11358	19308	Spell: Pyrocruor	504
11359	15039	Spell: Quickness	504
11360	19309	Spell: Quivering Veil of Xarn	504
11361	15646	Spell: Radiant Visage	504
11362	15337	Spell: Rage	504
11363	15151	Spell: Raging Strength	504
11364	15648	Spell: Rampage	504
11365	19403	Spell: Rapture	504
11366	19381	Spell: Recant Magic	504
11367	15215	Spell: Reckless Strength	504
11368	19212	Spell: Reckoning	504
